Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0004032~alditol:NADP+ 1-oxidoreductase activity	5	0.2029220779220779	0.013129439782995047	FBGN0036183, FBGN0027552, FBGN0086254, FBGN0033101, FBGN0036290	1717	6	9200	4.4651523975927	0.999999632144759	0.6800721312256222	19.091734377652926
GOTERM_MF_DIRECT	GO:0004579~dolichyl-diphosphooligosaccharide-protein glycotransferase activity	5	0.2029220779220779	0.013129439782995047	FBGN0263852, FBGN0011336, FBGN0053774, FBGN0041723, FBGN0053303	1717	6	9200	4.4651523975927	0.999999632144759	0.6800721312256222	19.091734377652926
UP_KEYWORDS	4Fe-4S	9	0.36525974025974023	0.013643461786731061	FBGN0263241, FBGN0014028, FBGN0259113, FBGN0037011, FBGN0017566, FBGN0024958, FBGN0024957, FBGN0032907, FBGN0030718	2385	20	13837	2.610754716981132	0.9920577682785349	0.16971238509087705	17.142053525521305
GOTERM_BP_DIRECT	GO:0006890~retrograde vesicle-mediated transport, Golgi to ER	9	0.36525974025974023	0.013930301518476759	FBGN0025724, FBGN0028969, FBGN0051729, FBGN0031536, FBGN0027496, FBGN0025725, FBGN0040512, FBGN0015797, FBGN0267330	1861	19	10147	2.582737068356005	0.9999999999999983	0.8965672686142223	21.856786936394922
INTERPRO	IPR024706:Peroxiredoxin, AhpC-type	5	0.2029220779220779	0.014071878374262152	FBGN0033520, FBGN0031479, FBGN0033521, FBGN0040309, FBGN0033518	2074	6	10906	4.38203150112504	0.9999999999999981	0.7021558709072656	22.023438740108027
INTERPRO	IPR016160:Aldehyde dehydrogenase, conserved site	5	0.2029220779220779	0.014071878374262152	FBGN0051075, FBGN0012036, FBGN0032945, FBGN0010548, FBGN0023537	2074	6	10906	4.38203150112504	0.9999999999999981	0.7021558709072656	22.023438740108027
UP_KEYWORDS	Peroxidase	10	0.4058441558441558	0.01446364026398175	FBGN0038519, FBGN0033520, FBGN0031479, FBGN0033521, FBGN0010226, FBGN0040309, FBGN0011828, FBGN0040308, FBGN0010044, FBGN0033518	2385	24	13837	2.4173654786862335	0.9940738406661997	0.17299121464263678	18.080200383086797
INTERPRO	IPR008978:HSP20-like chaperone	10	0.4058441558441558	0.014501629454260164	FBGN0001224, FBGN0032181, FBGN0037728, FBGN0001227, FBGN0034442, FBGN0035982, FBGN0011296, FBGN0030342, FBGN0032345, FBGN0031037	2074	22	10906	2.3901990006136584	0.9999999999999993	0.7004266067462823	22.617905787314697
UP_KEYWORDS	Amidation	11	0.4464285714285714	0.014731144589753779	FBGN0027109, FBGN0038199, FBGN0032840, FBGN0028374, FBGN0039722, FBGN0032048, FBGN0040653, FBGN0035092, FBGN0042201, FBGN0000715, FBGN0038147	2385	28	13837	2.2792303084755914	0.9946139087379798	0.17019879531024862	18.38404477243233
UP_KEYWORDS	Alternative splicing	129	5.2353896103896105	0.01482768054113847	FBGN0015218, FBGN0266137, FBGN0039734, FBGN0000139, FBGN0032198, FBGN0038013, FBGN0266446, FBGN0266448, FBGN0263392, FBGN0003748, FBGN0004419, FBGN0039348, FBGN0265296, FBGN0004619, FBGN0011828, FBGN0264574, FBGN0003651, FBGN0263241, FBGN0010473, FBGN0000568, FBGN0003423, FBGN0015925, FBGN0267978, FBGN0260944, FBGN0013751, FBGN0003360, FBGN0264442, FBGN0029870, FBGN0003559, FBGN0011296, FBGN0000117, FBGN0027106, FBGN0028646, FBGN0086355, FBGN0086784, FBGN0016756, FBGN0020385, FBGN0003149, FBGN0250910, FBGN0022343, FBGN0004169, FBGN0000320, FBGN0014002, FBGN0002774, FBGN0002772, FBGN0001319, FBGN0264695, FBGN0000053, FBGN0011286, FBGN0011288, FBGN0004575, FBGN0026257, FBGN0266451, FBGN0264493, FBGN0010222, FBGN0034282, FBGN0037810, FBGN0030329, FBGN0085443, FBGN0266064, FBGN0011603, FBGN0086674, FBGN0023537, FBGN0283471, FBGN0034051, FBGN0039114, FBGN0037580, FBGN0038295, FBGN0035032, FBGN0035586, FBGN0004118, FBGN0004117, FBGN0260049, FBGN0012051, FBGN0000084, FBGN0031450, FBGN0000083, FBGN0283473, FBGN0030258, FBGN0027654, FBGN0011361, FBGN0010434, FBGN0003137, FBGN0259481, FBGN0019643, FBGN0004598, FBGN0033265, FBGN0000723, FBGN0031637, FBGN0015777, FBGN0003328, FBGN0030925, FBGN0004858, FBGN0000667, FBGN0003261, FBGN0259099, FBGN0264270, FBGN0010246, FBGN0040070, FBGN0028509, FBGN0024754, FBGN0014141, FBGN0003495, FBGN0039563, FBGN0005564, FBGN0016123, FBGN0011582, FBGN0016070, FBGN0000636, FBGN0010114, FBGN0024230, FBGN0001297, FBGN0263740, FBGN0013263, FBGN0265784, FBGN0000536, FBGN0000639, FBGN0003071, FBGN0053653, FBGN0039140, FBGN0028968, FBGN0031995, FBGN0053517, FBGN0024698, FBGN0036892, FBGN0003507, FBGN0033086, FBGN0034853, FBGN0003388	2385	622	13837	1.2032417237962345	0.994796510096619	0.16583581011070092	18.493438229751003
INTERPRO	IPR001395:Aldo/keto reductase	7	0.2840909090909091	0.015126990014985672	FBGN0036183, FBGN0027552, FBGN0086254, FBGN0033101, FBGN0037974, FBGN0036290, FBGN0037973	2074	12	10906	3.067422050787528	0.9999999999999999	0.7035417855733037	23.475325953755256
INTERPRO	IPR013106:Immunoglobulin V-set	14	0.5681818181818182	0.015257779174104332	FBGN0032006, FBGN0052600, FBGN0260995, FBGN0053512, FBGN0083949, FBGN0038282, FBGN0010473, FBGN0032233, FBGN0041097, FBGN0037993, FBGN0265045, FBGN0085400, FBGN0028482, FBGN0039617	2074	37	10906	1.9896791680783965	0.9999999999999999	0.6948280508244447	23.653512036413638
KEGG_PATHWAY	dme04141:Protein processing in endoplasmic reticulum	38	1.5422077922077921	0.015928022295435627	FBGN0035909, FBGN0037718, FBGN0011296, FBGN0005585, FBGN0031256, FBGN0032015, FBGN0039562, FBGN0004003, FBGN0053303, FBGN0021795, FBGN0267384, FBGN0086357, FBGN0031049, FBGN0034277, FBGN0033691, FBGN0262125, FBGN0040340, FBGN0014002, FBGN0039348, FBGN0032643, FBGN0038515, FBGN0010638, FBGN0263852, FBGN0033663, FBGN0035333, FBGN0266599, FBGN0011016, FBGN0011336, FBGN0038145, FBGN0267972, FBGN0014868, FBGN0025700, FBGN0019990, FBGN0025678, FBGN0024509, FBGN0030329, FBGN0035771, FBGN0028327	577	126	2727	1.4253528101015103	0.8612271830450808	0.14094016211558458	16.901075222994987
INTERPRO	IPR017853:Glycoside hydrolase, superfamily	18	0.7305194805194805	0.015987818195580233	FBGN0041629, FBGN0020506, FBGN0031996, FBGN0034417, FBGN0035398, FBGN0034117, FBGN0270927, FBGN0033294, FBGN0261575, FBGN0041630, FBGN0014417, FBGN0053138, FBGN0260746, FBGN0000079, FBGN0000078, FBGN0026415, FBGN0013763, FBGN0032382	2074	53	10906	1.7858845363075635	1.0	0.7003827838135596	24.640945683321636
INTERPRO	IPR024079:Metallopeptidase, catalytic domain	18	0.7305194805194805	0.015987818195580233	FBGN0032613, FBGN0033038, FBGN0039612, FBGN0004885, FBGN0039613, FBGN0039611, FBGN0027578, FBGN0039478, FBGN0039734, FBGN0003719, FBGN0028945, FBGN0039252, FBGN0029843, FBGN0039564, FBGN0033742, FBGN0031081, FBGN0031805, FBGN0039609	2074	53	10906	1.7858845363075635	1.0	0.7003827838135596	24.640945683321636
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	107	4.342532467532467	0.016359817618560202	FBGN0266137, FBGN0032593, FBGN0051103, FBGN0266346, FBGN0036945, FBGN0036316, FBGN0032123, FBGN0042086, FBGN0029508, FBGN0004622, FBGN0031725, FBGN0029506, FBGN0037140, FBGN0265296, FBGN0266758, FBGN0034972, FBGN0038880, FBGN0024361, FBGN0087012, FBGN0010473, FBGN0039728, FBGN0261509, FBGN0003366, FBGN0035293, FBGN0036742, FBGN0028482, FBGN0030343, FBGN0263116, FBGN0034381, FBGN0038753, FBGN0038752, FBGN0033809, FBGN0270928, FBGN0250910, FBGN0037895, FBGN0039617, FBGN0036662, FBGN0016032, FBGN0038621, FBGN0004168, FBGN0032449, FBGN0037165, FBGN0027584, FBGN0037164, FBGN0032233, FBGN0086365, FBGN0020372, FBGN0003444, FBGN0051272, FBGN0004108, FBGN0011603, FBGN0260964, FBGN0053202, FBGN0027575, FBGN0035385, FBGN0037680, FBGN0033127, FBGN0032706, FBGN0038641, FBGN0033129, FBGN0033128, FBGN0001987, FBGN0052669, FBGN0029950, FBGN0000206, FBGN0028370, FBGN0028699, FBGN0038439, FBGN0052791, FBGN0004514, FBGN0262018, FBGN0036461, FBGN0033130, FBGN0033134, FBGN0038260, FBGN0038938, FBGN0000592, FBGN0015380, FBGN0033135, FBGN0085425, FBGN0052451, FBGN0033139, FBGN0034736, FBGN0025595, FBGN0004512, FBGN0003892, FBGN0037386, FBGN0040350, FBGN0052600, FBGN0063649, FBGN0029837, FBGN0011582, FBGN0000636, FBGN0029723, FBGN0028886, FBGN0028888, FBGN0053517, FBGN0034045, FBGN0031998, FBGN0037536, FBGN0038282, FBGN0010052, FBGN0250757, FBGN0039789, FBGN0039787, FBGN0030941, FBGN0034716	1790	486	9939	1.2224670666942548	0.9998773693964462	0.3936827322686651	21.374544736954558
UP_KEYWORDS	Isomerase	29	1.176948051948052	0.01644551255348756	FBGN0043783, FBGN0036298, FBGN0025682, FBGN0032514, FBGN0038957, FBGN0010482, FBGN0011770, FBGN0086355, FBGN0003076, FBGN0267823, FBGN0004432, FBGN0037744, FBGN0003074, FBGN0014002, FBGN0033377, FBGN0036300, FBGN0033663, FBGN0041712, FBGN0041711, FBGN0035679, FBGN0014869, FBGN0034753, FBGN0036997, FBGN0027617, FBGN0025678, FBGN0010470, FBGN0025885, FBGN0035147, FBGN0032256	2385	109	13837	1.5435654799684573	0.9970822685710405	0.17680730006881729	20.30664138304936
GOTERM_MF_DIRECT	GO:0004364~glutathione transferase activity	15	0.6087662337662338	0.016671619463442956	FBGN0033381, FBGN0035904, FBGN0035906, FBGN0001149, FBGN0010044, FBGN0063494, FBGN0063493, FBGN0033817, FBGN0010043, FBGN0063497, FBGN0035587, FBGN0063495, FBGN0010226, FBGN0010039, FBGN0030484	1717	42	9200	1.913636741825443	0.9999999934671715	0.7397657973347895	23.623338870989528
GOTERM_BP_DIRECT	GO:0006888~ER to Golgi vesicle-mediated transport	17	0.689935064935065	0.01704682780683514	FBGN0052069, FBGN0025724, FBGN0035909, FBGN0024983, FBGN0036489, FBGN0031536, FBGN0027496, FBGN0027497, FBGN0025725, FBGN0260857, FBGN0260856, FBGN0039450, FBGN0069242, FBGN0004132, FBGN0029709, FBGN0034849, FBGN0262125	1861	51	10147	1.8174816406949672	1.0	0.9262452267338274	26.08688328722808
UP_KEYWORDS	Hydrolase	302	12.256493506493507	0.017684929247513116	FBGN0033038, FBGN0001179, FBGN0034988, FBGN0063667, FBGN0034417, FBGN0000346, FBGN0053346, FBGN0036545, FBGN0039172, FBGN0001565, FBGN0004045, FBGN0041164, FBGN0027783, FBGN0032194, FBGN0034709, FBGN0010406, FBGN0032032, FBGN0030761, FBGN0259113, FBGN0004419, FBGN0051119, FBGN0000032, FBGN0035951, FBGN0034972, FBGN0265190, FBGN0028945, FBGN0267972, FBGN0052750, FBGN0023171, FBGN0033160, FBGN0028515, FBGN0052499, FBGN0025879, FBGN0032820, FBGN0010015, FBGN0010014, FBGN0051780, FBGN0016756, FBGN0036560, FBGN0259237, FBGN0051619, FBGN0010421, FBGN0013763, FBGN0039494, FBGN0037372, FBGN0034175, FBGN0000320, FBGN0035838, FBGN0027506, FBGN0034406, FBGN0010612, FBGN0038619, FBGN0266599, FBGN0035521, FBGN0037165, FBGN0037164, FBGN0010220, FBGN0000455, FBGN0010222, FBGN0036553, FBGN0024995, FBGN0030778, FBGN0036551, FBGN0038002, FBGN0002989, FBGN0037573, FBGN0051272, FBGN0030777, FBGN0261625, FBGN0037222, FBGN0036959, FBGN0023536, FBGN0034117, FBGN0003719, FBGN0032907, FBGN0011774, FBGN0038113, FBGN0039115, FBGN0031654, FBGN0050421, FBGN0015391, FBGN0036986, FBGN0039774, FBGN0030914, FBGN0026415, FBGN0012051, FBGN0001987, FBGN0032002, FBGN0033999, FBGN0261985, FBGN0250848, FBGN0031449, FBGN0004598, FBGN0037515, FBGN0039768, FBGN0000592, FBGN0034733, FBGN0015777, FBGN0005322, FBGN0052451, FBGN0030051, FBGN0034736, FBGN0030925, FBGN0029801, FBGN0030306, FBGN0028984, FBGN0035121, FBGN0028983, FBGN0028684, FBGN0030403, FBGN0015576, FBGN0033294, FBGN0038271, FBGN0016123, FBGN0039157, FBGN0039252, FBGN0031069, FBGN0033192, FBGN0034728, FBGN0002673, FBGN0039140, FBGN0031908, FBGN0033382, FBGN0034046, FBGN0036892, FBGN0039241, FBGN0029826, FBGN0031663, FBGN0040623, FBGN0038912, FBGN0053138, FBGN0261341, FBGN0037958, FBGN0034712, FBGN0001285, FBGN0003116, FBGN0032613, FBGN0028864, FBGN0010288, FBGN0024947, FBGN0039734, FBGN0052438, FBGN0036876, FBGN0033226, FBGN0019928, FBGN0031099, FBGN0035206, FBGN0053459, FBGN0038484, FBGN0036024, FBGN0015553, FBGN0023496, FBGN0003748, FBGN0035887, FBGN0031294, FBGN0033659, FBGN0036023, FBGN0035355, FBGN0015011, FBGN0052549, FBGN0016687, FBGN0033235, FBGN0038788, FBGN0029843, FBGN0038479, FBGN0032216, FBGN0038173, FBGN0260746, FBGN0033742, FBGN0031081, FBGN0024740, FBGN0032214, FBGN0025742, FBGN0030343, FBGN0030347, FBGN0039612, FBGN0039613, FBGN0004885, FBGN0041629, FBGN0039611, FBGN0029870, FBGN0037898, FBGN0032387, FBGN0265262, FBGN0032639, FBGN0039420, FBGN0035726, FBGN0003358, FBGN0030976, FBGN0032242, FBGN0086708, FBGN0270927, FBGN0032247, FBGN0028497, FBGN0014417, FBGN0005391, FBGN0020385, FBGN0039226, FBGN0086359, FBGN0035228, FBGN0042627, FBGN0032382, FBGN0012037, FBGN0002774, FBGN0031955, FBGN0011802, FBGN0032643, FBGN0264695, FBGN0051683, FBGN0035189, FBGN0058160, FBGN0002905, FBGN0027584, FBGN0002906, FBGN0041630, FBGN0036449, FBGN0039016, FBGN0011554, FBGN0036104, FBGN0004108, FBGN0039609, FBGN0050289, FBGN0035445, FBGN0050083, FBGN0027578, FBGN0051729, FBGN0035244, FBGN0050287, FBGN0037580, FBGN0043578, FBGN0033327, FBGN0043576, FBGN0020906, FBGN0035842, FBGN0262570, FBGN0027375, FBGN0037064, FBGN0040377, FBGN0032252, FBGN0030480, FBGN0032973, FBGN0032253, FBGN0004513, FBGN0020506, FBGN0261436, FBGN0035398, FBGN0036702, FBGN0032358, FBGN0001220, FBGN0261575, FBGN0032864, FBGN0038072, FBGN0036369, FBGN0266100, FBGN0039073, FBGN0000079, FBGN0003261, FBGN0000078, FBGN0004512, FBGN0283469, FBGN0043791, FBGN0035791, FBGN0051469, FBGN0032256, FBGN0035453, FBGN0030245, FBGN0019982, FBGN0032536, FBGN0014455, FBGN0037734, FBGN0030246, FBGN0267486, FBGN0037330, FBGN0032066, FBGN0040493, FBGN0039564, FBGN0033916, FBGN0032069, FBGN0031708, FBGN0031805, FBGN0033734, FBGN0004431, FBGN0031700, FBGN0260653, FBGN0029689, FBGN0262801, FBGN0036485, FBGN0039476, FBGN0050090, FBGN0031996, FBGN0030884, FBGN0039478, FBGN0030239, FBGN0050157, FBGN0020545, FBGN0004635, FBGN0038862, FBGN0010052, FBGN0031260, FBGN0034792, FBGN0051146, FBGN0034997	2385	1571	13837	1.115281030523095	0.9981280937641676	0.18340039741754888	21.670357948411212
UP_KEYWORDS	Virion	6	0.2435064935064935	0.017734822537349655	FBGN0267791, FBGN0028969, FBGN0028968, FBGN0027496, FBGN0025725, FBGN0040512	2385	10	13837	3.481006289308176	0.9981612643018164	0.17867275704097174	21.724799366597548
UP_KEYWORDS	One-carbon metabolism	6	0.2435064935064935	0.017734822537349655	FBGN0010222, FBGN0015011, FBGN0029823, FBGN0032945, FBGN0014455, FBGN0020385	2385	10	13837	3.481006289308176	0.9981612643018164	0.17867275704097174	21.724799366597548
GOTERM_BP_DIRECT	GO:0034976~response to endoplasmic reticulum stress	13	0.5275974025974026	0.018034944653458264	FBGN0086712, FBGN0034194, FBGN0029870, FBGN0033663, FBGN0013756, FBGN0032514, FBGN0267972, FBGN0250820, FBGN0025678, FBGN0035484, FBGN0004926, FBGN0030329, FBGN0014002	1861	35	10147	2.025193828202963	1.0	0.9255169548439647	27.382327942266382
UP_KEYWORDS	NAD	18	0.7305194805194805	0.018723111000569087	FBGN0015011, FBGN0261445, FBGN0014455, FBGN0000055, FBGN0034390, FBGN0001092, FBGN0017566, FBGN0038788, FBGN0010222, FBGN0266582, FBGN0262782, FBGN0025885, FBGN0035147, FBGN0039909, FBGN0036762, FBGN0001258, FBGN0023537, FBGN0030718	2385	59	13837	1.77000319795331	0.9987098719804463	0.18258346522910573	22.795975629204644
KEGG_PATHWAY	dme00280:Valine, leucine and isoleucine degradation	13	0.5275974025974026	0.01879595531543326	FBGN0051075, FBGN0036824, FBGN0012036, FBGN0010611, FBGN0038742, FBGN0034390, FBGN0037709, FBGN0039877, FBGN0030612, FBGN0042083, FBGN0035298, FBGN0036762, FBGN0023537	577	31	2727	1.9819421926538827	0.9030835356940463	0.1535528913265466	19.65110070343863
UP_KEYWORDS	Cleavage on pair of basic residues	15	0.6087662337662338	0.01956442852608216	FBGN0010388, FBGN0032840, FBGN0028374, FBGN0039734, FBGN0039722, FBGN0004598, FBGN0032048, FBGN0035092, FBGN0003719, FBGN0027109, FBGN0003328, FBGN0024234, FBGN0261363, FBGN0044048, FBGN0000715	2385	46	13837	1.8918512441892263	0.9990460865094389	0.18499170460440284	23.69713042651699
GOTERM_CC_DIRECT	GO:0048471~perinuclear region of cytoplasm	21	0.8522727272727272	0.019648325475897722	FBGN0015790, FBGN0025790, FBGN0037102, FBGN0034051, FBGN0266599, FBGN0014141, FBGN0011296, FBGN0003514, FBGN0033784, FBGN0034282, FBGN0040475, FBGN0015247, FBGN0003892, FBGN0030343, FBGN0003884, FBGN0031450, FBGN0028894, FBGN0003885, FBGN0028703, FBGN0028952, FBGN0014002	1790	70	9939	1.665754189944134	0.9999802978027565	0.43461682940147617	25.1208968101442
GOTERM_BP_DIRECT	GO:0042744~hydrogen peroxide catabolic process	7	0.2840909090909091	0.019922662025635262	FBGN0038519, FBGN0033520, FBGN0031479, FBGN0040309, FBGN0011828, FBGN0040308, FBGN0033518	1861	13	10147	2.935931881122639	1.0	0.9336120857528674	29.79786212051778
GOTERM_CC_DIRECT	GO:0005787~signal peptidase complex	4	0.16233766233766234	0.02015466160207233	FBGN0262801, FBGN0030306, FBGN0039172, FBGN0040623	1790	4	9939	5.552513966480446	0.9999851402390026	0.42641129431636604	25.682732547305744
GOTERM_BP_DIRECT	GO:0045454~cell redox homeostasis	17	0.689935064935065	0.02054831108054649	FBGN0038519, FBGN0031479, FBGN0033520, FBGN0033521, FBGN0033663, FBGN0036820, FBGN0025628, FBGN0032514, FBGN0033518, FBGN0010482, FBGN0025678, FBGN0030329, FBGN0040309, FBGN0040308, FBGN0036762, FBGN0040070, FBGN0014002	1861	52	10147	1.7825300706816023	1.0	0.9294212508680607	30.581582856055345
GOTERM_BP_DIRECT	GO:0045047~protein targeting to ER	4	0.16233766233766234	0.02122630084893779	FBGN0038808, FBGN0035947, FBGN0030306, FBGN0040623	1861	4	10147	5.452444922084901	1.0	0.9259096109226459	31.421548995508076
KEGG_PATHWAY	dme00982:Drug metabolism - cytochrome P450	21	0.8522727272727272	0.021629522585485977	FBGN0026754, FBGN0033381, FBGN0001149, FBGN0010548, FBGN0000055, FBGN0026314, FBGN0034605, FBGN0032684, FBGN0063494, FBGN0010044, FBGN0063493, FBGN0033817, FBGN0010043, FBGN0063497, FBGN0063495, FBGN0010226, FBGN0010039, FBGN0032713, FBGN0030484, FBGN0040251, FBGN0026756	577	61	2727	1.6270420774497827	0.9320935963029359	0.16415185673585508	22.286301552491537
UP_KEYWORDS	Redox-active center	7	0.2840909090909091	0.022226546031619374	FBGN0025678, FBGN0033663, FBGN0030329, FBGN0040309, FBGN0036762, FBGN0040070, FBGN0014002	2385	14	13837	2.90083857442348	0.9996336794670531	0.20232752273859178	26.484756570482936
GOTERM_BP_DIRECT	GO:0006011~UDP-glucose metabolic process	6	0.2435064935064935	0.022927563602114766	FBGN0026754, FBGN0027074, FBGN0027070, FBGN0026314, FBGN0035978, FBGN0026756	1861	10	10147	3.27146695325094	1.0	0.9314036270008684	33.48724999530077
GOTERM_BP_DIRECT	GO:0034389~lipid particle organization	6	0.2435064935064935	0.022927563602114766	FBGN0035586, FBGN0029870, FBGN0035206, FBGN0039114, FBGN0069242, FBGN0014868	1861	10	10147	3.27146695325094	1.0	0.9314036270008684	33.48724999530077
INTERPRO	IPR006048:Alpha-amylase, C-terminal all beta	4	0.16233766233766234	0.023531031205078417	FBGN0053138, FBGN0020506, FBGN0000079, FBGN0000078	2074	4	10906	5.258437801350048	1.0	0.8221390229209482	34.16271578606539
INTERPRO	IPR005788:Disulphide isomerase	4	0.16233766233766234	0.023531031205078417	FBGN0025678, FBGN0033663, FBGN0030329, FBGN0014002	2074	4	10906	5.258437801350048	1.0	0.8221390229209482	34.16271578606539
UP_SEQ_FEATURE	metal ion-binding site:Calcium; via carbonyl oxygen	4	0.16233766233766234	0.023579380421783976	FBGN0020506, FBGN0000079, FBGN0000078, FBGN0011828	587	4	3078	5.243611584327088	0.9999999999999888	0.9898297412491122	32.38069624492873
UP_SEQ_FEATURE	domain:EF-hand 4	7	0.2840909090909091	0.02363753660900391	FBGN0004910, FBGN0013348, FBGN0010423, FBGN0010014, FBGN0012051, FBGN0010424, FBGN0028646	587	13	3078	2.8234831607915085	0.9999999999999896	0.9821325211196857	32.44670642264498
INTERPRO	IPR016161:Aldehyde/histidinol dehydrogenase	7	0.2840909090909091	0.023645358263699415	FBGN0051075, FBGN0012036, FBGN0030451, FBGN0032945, FBGN0010548, FBGN0037146, FBGN0023537	2074	13	10906	2.8314665084192567	1.0	0.8144084902214963	34.29789183483988
INTERPRO	IPR023210:NADP-dependent oxidoreductase domain	7	0.2840909090909091	0.023645358263699415	FBGN0036183, FBGN0027552, FBGN0086254, FBGN0033101, FBGN0037974, FBGN0036290, FBGN0037973	2074	13	10906	2.8314665084192567	1.0	0.8144084902214963	34.29789183483988
UP_KEYWORDS	Lipoprotein	19	0.7711038961038961	0.023664680263024457	FBGN0013749, FBGN0010453, FBGN0266137, FBGN0031995, FBGN0039420, FBGN0003463, FBGN0016123, FBGN0011582, FBGN0000115, FBGN0005775, FBGN0041191, FBGN0086913, FBGN0004360, FBGN0266100, FBGN0036986, FBGN0014380, FBGN0003206, FBGN0263029, FBGN0004622	2385	65	13837	1.6958748588937267	0.9997818032909567	0.20877256279007184	27.9511223289473
GOTERM_MF_DIRECT	GO:0004129~cytochrome-c oxidase activity	10	0.4058441558441558	0.02367563494420935	FBGN0034877, FBGN0040773, FBGN0263911, FBGN0031830, FBGN0032222, FBGN0015031, FBGN0031066, FBGN0085201, FBGN0019624, FBGN0040529	1717	24	9200	2.23257619879635	0.9999999999978372	0.8331468255998197	31.89210265383522
UP_SEQ_FEATURE	calcium-binding region:1	9	0.36525974025974023	0.024012301496551224	FBGN0004910, FBGN0039140, FBGN0013348, FBGN0000667, FBGN0010423, FBGN0010014, FBGN0012051, FBGN0010424, FBGN0028646	587	20	3078	2.359625212947189	0.9999999999999938	0.9736158582884918	32.87063411948895
UP_SEQ_FEATURE	calcium-binding region:2	9	0.36525974025974023	0.024012301496551224	FBGN0004910, FBGN0039140, FBGN0013348, FBGN0000667, FBGN0010423, FBGN0010014, FBGN0012051, FBGN0010424, FBGN0028646	587	20	3078	2.359625212947189	0.9999999999999938	0.9736158582884918	32.87063411948895
GOTERM_BP_DIRECT	GO:0009058~biosynthetic process	8	0.3246753246753247	0.02411656910817537	FBGN0036117, FBGN0037279, FBGN0086532, FBGN0032945, FBGN0034035, FBGN0036208, FBGN0041342, FBGN0030478	1861	17	10147	2.5658564339223062	1.0	0.9322541946016363	34.8959665252283
GOTERM_BP_DIRECT	GO:0010507~negative regulation of autophagy	8	0.3246753246753247	0.02411656910817537	FBGN0041191, FBGN0086357, FBGN0010638, FBGN0031049, FBGN0033247, FBGN0031461, FBGN0003360, FBGN0030055	1861	17	10147	2.5658564339223062	1.0	0.9322541946016363	34.8959665252283
GOTERM_BP_DIRECT	GO:0006303~double-strand break repair via nonhomologous end joining	5	0.2029220779220779	0.024603876135965756	FBGN0037338, FBGN0259113, FBGN0028515, FBGN0002906, FBGN0011774	1861	7	10147	3.894603515774929	1.0	0.9277507445256337	35.465151083720336
GOTERM_BP_DIRECT	GO:0071329~cellular response to sucrose stimulus	5	0.2029220779220779	0.024603876135965756	FBGN0042627, FBGN0266064, FBGN0033246, FBGN0032447, FBGN0011582	1861	7	10147	3.894603515774929	1.0	0.9277507445256337	35.465151083720336
KEGG_PATHWAY	dme00670:One carbon pool by folate	7	0.2840909090909091	0.024879425647245122	FBGN0010222, FBGN0029823, FBGN0000053, FBGN0032945, FBGN0020385, FBGN0085453, FBGN0039241	577	12	2727	2.7569324090121317	0.9549003324627067	0.17607850383952572	25.21136577078544
UP_KEYWORDS	Electron transport	14	0.5681818181818182	0.025325466309986878	FBGN0032809, FBGN0011361, FBGN0034067, FBGN0035321, FBGN0032805, FBGN0029888, FBGN0014028, FBGN0011769, FBGN0017566, FBGN0261439, FBGN0039112, FBGN0261673, FBGN0021906, FBGN0040070	2385	43	13837	1.8889181414850569	0.9998801643946377	0.21654179276285113	29.61075814465555
UP_KEYWORDS	Synapse	18	0.7305194805194805	0.025806487087155744	FBGN0053653, FBGN0026255, FBGN0010240, FBGN0011288, FBGN0004619, FBGN0004575, FBGN0015797, FBGN0037950, FBGN0003011, FBGN0038840, FBGN0036727, FBGN0038837, FBGN0001202, FBGN0004118, FBGN0033558, FBGN0000039, FBGN0016032, FBGN0004620	2385	61	13837	1.7119703062171356	0.9998992785139873	0.21509155228574517	30.084785183939932
UP_SEQ_FEATURE	nucleotide phosphate-binding region:GTP	19	0.7711038961038961	0.026231641907182867	FBGN0010391, FBGN0003888, FBGN0013749, FBGN0003886, FBGN0029870, FBGN0028509, FBGN0000384, FBGN0014029, FBGN0010339, FBGN0000115, FBGN0041191, FBGN0000557, FBGN0086913, FBGN0014380, FBGN0263740, FBGN0003206, FBGN0028473, FBGN0003884, FBGN0003885	587	60	3078	1.6604770017035775	0.9999999999999997	0.9720660974371024	35.33035544945386
INTERPRO	IPR004839:Aminotransferase, class I/classII	6	0.2435064935064935	0.026617466919552298	FBGN0036117, FBGN0086532, FBGN0001125, FBGN0036208, FBGN0030478, FBGN0001124	2074	10	10906	3.1550626808100293	1.0	0.841900866174905	37.72152678648416
INTERPRO	IPR020471:Aldo/keto reductase subgroup	6	0.2435064935064935	0.026617466919552298	FBGN0036183, FBGN0027552, FBGN0086254, FBGN0033101, FBGN0036290, FBGN0037973	2074	10	10906	3.1550626808100293	1.0	0.841900866174905	37.72152678648416
UP_SEQ_FEATURE	metal ion-binding site:Zinc; catalytic	6	0.2435064935064935	0.026638675330383697	FBGN0086359, FBGN0037580, FBGN0039734, FBGN0003719, FBGN0012037, FBGN0036959	587	10	3078	3.146166950596252	0.9999999999999999	0.9632570066785657	35.77218850285896
